"year","crop","area","production","yield","prop_area"
1965,"Dry peas",1121.8,925.5,0.825,0.00727059569277675
1965,"Eggplants (aubergines)",175,1200,6.8571,0.00113420774312349
1965,"Figs",0.9,2,2.2222,5.83306839320652e-06
1965,"Fruit, citrus nes",2.5,26,10.4,1.6202967758907e-05
1965,"Fruit, fresh nes",155,930,6,0.00100458400105223
1965,"Fruit, stone nes",NA,0.8,NA,NA
1965,"Fruit, tropical fresh nes",237,1590,6.7089,0.00153604134354438
1965,"Garlic",30,108,3.6,0.000194435613106884
1965,"Ginger",23,22,0.9565,0.000149067303381944
1965,"Grapefruit (inc. pomelos)",1.5,20,13.3333,9.7217806553442e-06
1965,"Grapes",6.2,100,16.129,4.01833600420893e-05
1965,"Groundnut",7698,4263,0.5538,0.0498921783232264
1965,"Jute",758.4,805.608,1.0622,0.00491533229934203
1965,"Lemons and limes",50,450,9,0.00032405935517814
1965,"Lentils",840.1,400,0.4761,0.00544484528570311
1965,"Lettuce and chicory",62,295,4.7581,0.000401833600420893
1965,"Linseed",2042,494,0.2419,0.0132345840654752
1965,"Maize",4799,4823,1.005,0.0311032169099979
1965,"Mangoes, mangosteens, guavas",850,7000,8.2353,0.00550900903802838
1965,"Melons, other (inc.cantaloupes)",10.9,155,14.2202,7.06449394288345e-05
1965,"Millet",19225.008,6634,0.3451,0.124600873915492
1965,"Mushrooms and truffles",NA,0.8,NA,NA
1965,"Nutmeg, mace and cardamoms",57,4,0.0702,0.000369427664903079
1965,"Okra",180,900,5,0.0011666136786413
1965,"Onions",125,1320,10.56,0.00081014838794535
1965,"Oranges",59,780,13.2203,0.000382390039110205
1965,"Other oilseeds",522,91,0.1743,0.00338317966805978
1965,"Other pulses",3107.1,1379.5,0.444,0.02013769644948
1965,"Papayas",6,179,29.8333,3.88871226213768e-05
1965,"Peaches and nectarines",11,48,4.3636,7.12930581391908e-05
1965,"Pears",7.5,45,6,4.8608903276721e-05
1965,"Peas, green",67,625,9.3284,0.000434239535938707
1965,"Pepper (piper spp.)",102,23,0.2255,0.000661081084563405
1965,"Pigeonpea",2578,1890,0.7331,0.0167085003529849
1965,"Pineapples",25.7,280,10.8949,0.000166566508561564
1965,"Plums and sloes",3.5,14,4,2.26841548624698e-05
1965,"Poppy seed",NA,1,NA,NA
1965,"Potato",429,3605,8.4033,0.00278042926742844
1965,"Pumpkins, squash and gourds",150,1000,6.6667,0.00097217806553442
1965,"Rape and mustard",2910,1474,0.5065,0.0188602544713677
1965,"Rice",35470,45883.504,1.2936,0.229887706563372
1965,"Rubber, natural",82,49.387,0.6023,0.000531457342492149
1965,"Safflower",460,71.5,0.1554,0.00298134606763889
1965,"Sesame seed",2509,424,0.169,0.0162612984428391
1965,"Sorghum",17679.008,7581,0.4288,0.114580958653384
1965,"Soybean",23,10,0.4348,0.000149067303381944
1965,"Spices, nes",261,190,0.728,0.00169158983402989
1965,"Sugarcane",2602.9,122077.008,46.9004,0.0168698819118636
1965,"Sweet potatoes",155,1098,7.0839,0.00100458400105223
1965,"Tea",345.256,366.374,1.0612,0.00223766873462768
1965,"Tobacco, unmanufactured",394,346,0.8782,0.00255358771880374
1965,"Tomatoes",57,525,9.2105,0.000369427664903079
1965,"Vegetables, fresh nes",2105,14100,6.6983,0.0136428988529997
1965,"Walnuts, with shell",16,14,0.875,0.000103698993657005
1965,"Watermelons",7.6,85,11.1842,4.92570219870773e-05
1965,"Wheat",13422,12257,0.9132,0.0869904933040199
1966,"Anise, badian, fennel, coriander",97,48,0.4948,0.000636263616557949
1966,"Apples",23.5,97.5,4.1489,0.000154146340093936
1966,"Apricots",3.1,9.5,3.0645,2.03341980549447e-05
1966,"Areca nuts",137,119,0.8686,0.00089864036565401
1966,"Bananas",209,3412,16.3254,0.00137091851402692
1966,"Barley",2640,2382,0.9023,0.01731686544034
1966,"Bastfibres, other",501.7,277.044,0.5522,0.00329086037553735
1966,"Beans, dry",7247.4,1688.5,0.233,0.0475387312849699
1966,"Beans, green",87,205,2.3563,0.000570669429283933
1966,"Berries nes",NA,1,NA,NA
1966,"Cabbages and other brassicas",27,350,12.963,0.000177104305639841
1966,"Carrots and turnips",10.45,92,8.8038,6.8545925701346e-05
1966,"Cashew nuts, with shell",241.314,103.818,0.4302,0.00158287957078417
1966,"Cassava",271,3467,12.7934,0.00177760247512582
1966,"Castor",400.9,109.8,0.2739,0.00262967096781527
1966,"Cauliflowers and broccoli",60,600,10,0.000393565123644092
1966,"Cherries",1.3,3.5,2.6923,8.52724434562199e-06
1966,"Chickpea",8015,4224,0.527,0.0525737411001233
1966,"Chillies and peppers, dry",721,418,0.5798,0.0047293409024565
1966,"Chillies and peppers, green",3.2,19.8,6.1875,2.09901399276849e-05
1966,"Cocoa, beans",NA,NA,NA,NA
1966,"Coconuts",893,3858,4.3203,0.00585756092356957
1966,"Coffee, green",125,63.9,0.5112,0.000819927340925191
1966,"Coir",NA,193,NA,NA
1966,"Cotton",7834,3116,0.3978,0.0513864863104636
1966,"Cucumbers and gherkins",7.5,40,5.3333,4.91956404555115e-05
1966,"Dry peas",1109.3,806.8,0.7273,0.00727636319430652
1966,"Eggplants (aubergines)",180,1230,6.8333,0.00118069537093228
1966,"Figs",0.9,2,2.2222,5.90347685466138e-06
1966,"Fruit, citrus nes",2.5,26,10.4,1.63985468185038e-05
1966,"Fruit, fresh nes",165,1090,6.6061,0.00108230409002125
1966,"Fruit, stone nes",NA,0.8,NA,NA
1966,"Fruit, tropical fresh nes",240,1625,6.7708,0.00157426049457637
1966,"Garlic",27,100,3.7037,0.000177104305639841
1966,"Ginger",23,21,0.913,0.000150866630730235
1966,"Grapefruit (inc. pomelos)",1.5,20,13.3333,9.8391280911023e-06
1966,"Grapes",6.8,110,16.1765,4.46040473463304e-05
1966,"Groundnut",7299,4411,0.6043,0.0478771972913038
1966,"Jute",796.8,964.422,1.2104,0.00522654484199354
1966,"Lemons and limes",50,450,9,0.000327970936370077
1966,"Lentils",843.4,368.9,0.4374,0.00553221375469045
1966,"Lettuce and chicory",64,305,4.7656,0.000419802798553698
1966,"Linseed",1723,331,0.1921,0.0113018784673128
1966,"Maize",5073.8,4893.6,0.9645,0.0332811787390899
1966,"Mangoes, mangosteens, guavas",850,7000,8.2353,0.0055755059182913
1966,"Melons, other (inc.cantaloupes)",11.5,165,14.3478,7.54333153651176e-05
1966,"Millet",19139.008,7587,0.3964,0.125540767499088
1966,"Mushrooms and truffles",NA,0.8,NA,NA
1966,"Nutmeg, mace and cardamoms",75,4,0.0533,0.000491956404555115
1966,"Okra",185,940,5.0811,0.00121349246456928
1966,"Onions",125,1350,10.8,0.000819927340925191
1966,"Oranges",70,900,12.8571,0.000459159310918107
1966,"Other oilseeds",473,79,0.167,0.00310260505806092
1966,"Other pulses",2562.4,981,0.3828,0.0168078545470937
1966,"Papayas",8,206,25.75,5.24753498192123e-05
1966,"Peaches and nectarines",10.5,45,4.2857,6.88738966377161e-05
1966,"Pears",7.8,47,6.0256,5.11634660737319e-05
1966,"Peas, green",69,655,9.4928,0.000452599892190706
1966,"Pepper (piper spp.)",121,27,0.2231,0.000793689666015585
1966,"Pigeonpea",2556,1733,0.678,0.0167658742672383
1966,"Pineapples",31.3,340,10.8626,0.000205309806167668
1966,"Plums and sloes",3.7,15,4.0541,2.42698492913857e-05
1966,"Poppy seed",NA,1,NA,NA
1966,"Potato",479,4076,8.5094,0.00314196157042533
1966,"Pumpkins, squash and gourds",160,1120,7,0.00104950699638425
1966,"Rape and mustard",2913,1298,0.4456,0.0191075867529207
1966,"Rice",35251.008,45657.008,1.2952,0.231226122034981
1966,"Rubber, natural",88,53.195,0.6045,0.000577228848011335
1966,"Safflower",462,69,0.1494,0.00303045145205951
1966,"Sesame seed",2793.4,416,0.1489,0.0183230802731234
1966,"Sorghum",18054,9224,0.5109,0.118423745704507
1966,"Soybean",23,10,0.4348,0.000150866630730235
1966,"Spices, nes",258,175,0.6783,0.0016923300316696
1966,"Sugarcane",2836,123990,43.72,0.0186025115109107
1966,"Sweet potatoes",179,991,5.5363,0.00117413595220487
1966,"Tea",347.653,375.983,1.0815,0.00228040159883732
1966,"Tobacco, unmanufactured",377,293,0.7772,0.00247290086023038
1966,"Tomatoes",58,540,9.3103,0.000380446286189289
1966,"Vegetables, fresh nes",2115,14600,6.9031,0.0138731706084542
1966,"Walnuts, with shell",18,16,0.8889,0.000118069537093228
1966,"Watermelons",7.9,88,11.1392,5.18194079464721e-05
1966,"Wheat",12572,10394,0.8268,0.0824650122408921
1967,"Anise, badian, fennel, coriander",97,48,0.4948,0.000621280535145689
1967,"Apples",30.6,127,4.1503,0.000195991591499568
1967,"Apricots",3.2,9.8,3.0625,2.04958527058372e-05
1967,"Areca nuts",142,130,0.9155,0.000909503463821525
1967,"Bananas",208,3203,15.399,0.00133223042587942
1967,"Barley",2824.8,2348.4,0.8314,0.0180927139760778
1967,"Bastfibres, other",494.6,300.36,0.6073,0.00316789023384596
1967,"Beans, dry",7548.2,2007.1,0.2659,0.0483458735606875
1967,"Beans, green",90,210,2.3333,0.000576445857351671
1967,"Berries nes",NA,1,NA,NA
1967,"Cabbages and other brassicas",30,400,13.3333,0.000192148619117224
1967,"Carrots and turnips",10.9,96,8.8073,6.98139982792579e-05
1967,"Cashew nuts, with shell",249.024,114.182,0.4585,0.00159498725756825
1967,"Cassava",290,3817,13.1621,0.00185743665146649
1967,"Castor",439.4,121.2,0.2758,0.00281433677467027
1967,"Cauliflowers and broccoli",60,650,10.8333,0.000384297238234447
1967,"Cherries",1.3,3.6,2.7692,8.32644016174635e-06
1967,"Chickpea",8003.2,3622,0.4526,0.0512601276172988
1967,"Chillies and peppers, dry",788,501,0.6358,0.0050471037288124
1967,"Chillies and peppers, green",3.25,20.15,6.2,2.08161004043659e-05
1967,"Cocoa, beans",NA,NA,NA,NA
1967,"Coconuts",923.9,3953.503,4.2791,0.00591753697341343
1967,"Coffee, green",126,78.5,0.623,0.000807024200292339
1967,"Coir",NA,197.7,NA,NA
1967,"Cotton",8215,3591,0.4371,0.0526166968682664
1967,"Cucumbers and gherkins",8,42,5.25,5.12396317645929e-05
1967,"Dry peas",1095.6,660.4,0.6028,0.007017267570161
1967,"Eggplants (aubergines)",190,1300,6.8421,0.00121694125440908
1967,"Figs",0.9,2,2.2222,5.76445857351671e-06
1967,"Fruit, citrus nes",2.5,27,10.8,1.60123849264353e-05
1967,"Fruit, fresh nes",170,1150,6.7647,0.0010888421749976
1967,"Fruit, stone nes",NA,0.8,NA,NA
1967,"Fruit, tropical fresh nes",245,1675,6.8367,0.00156921372279066
1967,"Garlic",27,100,3.7037,0.000172933757205501
1967,"Ginger",21,20,0.9524,0.000134504033382056
1967,"Grapefruit (inc. pomelos)",1.5,20,13.3333,9.60743095586118e-06
1967,"Grapes",7.1,115,16.1972,4.54751731910762e-05
1967,"Groundnut",7552.7,5730.9,0.7588,0.0483746958535551
1967,"Jute",880.1,1137.654,1.2926,0.00563699998950228
1967,"Lemons and limes",52,450,8.6538,0.000333057606469854
1967,"Lentils",829.1,287.9,0.3472,0.005310347337003
1967,"Lettuce and chicory",65,312,4.8,0.000416322008087318
1967,"Linseed",1495.4,259.9,0.1738,0.00957796816759653
1967,"Maize",5583.4,6269.3,1.1228,0.0357614199993035
1967,"Mangoes, mangosteens, guavas",862,7100,8.2367,0.00552107032263489
1967,"Melons, other (inc.cantaloupes)",12,180,15,7.68594476468894e-05
1967,"Millet",19955.904,8976.3,0.4498,0.127816646561196
1967,"Mushrooms and truffles",NA,0.9,NA,NA
1967,"Nutmeg, mace and cardamoms",73,3,0.0411,0.000467561639851911
1967,"Okra",190,970,5.1053,0.00121694125440908
1967,"Onions",150,1629,10.86,0.000960743095586118
1967,"Oranges",75,1000,13.3333,0.000480371547793059
1967,"Other oilseeds",468,98,0.2094,0.00299751845822869
1967,"Other pulses",2425,958.6,0.3953,0.0155320133786422
1967,"Papayas",8,209,26.125,5.12396317645929e-05
1967,"Peaches and nectarines",11,49,4.4545,7.04544936763153e-05
1967,"Pears",8,48,6,5.12396317645929e-05
1967,"Peas, green",70,700,10,0.000448346777940188
1967,"Pepper (piper spp.)",128,26,0.2031,0.000819834108233487
1967,"Pigeonpea",2521,1129.7,0.4481,0.0161468889598173
1967,"Pineapples",33.1,360,10.8761,0.000212003976426003
1967,"Plums and sloes",4,16,4,2.56198158822965e-05
1967,"Poppy seed",NA,1,NA,NA
1967,"Potato",473.3,3521.5,7.4403,0.00303146471427273
1967,"Pumpkins, squash and gourds",170,1180,6.9412,0.0010888421749976
1967,"Rape and mustard",3005.9,1227.9,0.4085,0.0192526511401487
1967,"Rice",36437.408,56418.304,1.5484,0.233379921047029
1967,"Rubber, natural",102,62.502,0.6128,0.00065330530499856
1967,"Safflower",478,72,0.1506,0.00306156799793443
1967,"Sesame seed",2654.3,445,0.1677,0.0170006693240949
1967,"Sorghum",18422.496,10048.2,0.5454,0.117995238903086
1967,"Soybean",27,12,0.4444,0.000172933757205501
1967,"Spices, nes",260,175,0.6731,0.00166528803234927
1967,"Sugarcane",2301,92827.008,40.342,0.014737799086291
1967,"Sweet potatoes",206,1297,6.2961,0.00131942051793827
1967,"Tea",351.065,384.759,1.096,0.0022485551656796
1967,"Tobacco, unmanufactured",423.5,353.4,0.8345,0.00271249800653814
1967,"Tomatoes",60,560,9.3333,0.000384297238234447
1967,"Vegetables, fresh nes",2100,14700,7,0.0134504033382056
1967,"Walnuts, with shell",12.5,11,0.88,8.00619246321765e-05
1967,"Watermelons",8,89,11.125,5.12396317645929e-05
1967,"Wheat",12838,11393,0.8874,0.0822267990742305
1968,"Anise, badian, fennel, coriander",97,48,0.4948,0.000615003116417338
1968,"Apples",39.3,163,4.1476,0.000249171365723726
1968,"Apricots",3.4,10.3,3.0294,2.15568102661747e-05
1968,"Areca nuts",147,135,0.9184,0.000932015032096379
1968,"Bananas",220,3125,14.2045,0.00139485242898778
1968,"Barley",3375.2,3503.6,1.038,0.0213995723559979
1968,"Bastfibres, other",445.8,230.562,0.5172,0.00282647824019432
1968,"Beans, dry",7406.7,1864.7,0.2518,0.046960243117199
1968,"Beans, green",94,220,2.3404,0.000595982401476596
1968,"Berries nes",NA,1,NA,NA
1968,"Cabbages and other brassicas",38,500,13.1579,0.000240929055916071
1968,"Carrots and turnips",11.3,100,8.8496,7.16446929434631e-05
1968,"Cashew nuts, with shell",257.107,118.542,0.4611,0.00163011965208982
1968,"Cassava",347.1,4643.7,13.3786,0.0022006967186439
1968,"Castor",393.8,115.7,0.2938,0.00249678584788812
1968,"Cauliflowers and broccoli",70,750,10.7143,0.000443816681950657
1968,"Cherries",1.35,3.7,2.7407,8.55932172333409e-06
1968,"Chickpea",8256.7,5971.5,0.7232,0.0523494456837427
1968,"Chillies and peppers, dry",663,399,0.6018,0.00420357800190408
1968,"Chillies and peppers, green",3.25,20.2,6.2154,2.06057745191376e-05
1968,"Cocoa, beans",NA,NA,NA,NA
1968,"Coconuts",988.1,4120.678,4.1703,0.0062647894776492
1968,"Coffee, green",128,57.331,0.4479,0.000811550504138343
1968,"Coir",NA,206,NA,NA
1968,"Cotton",7649,3319,0.4339,0.0484964828605796
1968,"Cucumbers and gherkins",8.3,44,5.3012,5.26239780027207e-05
1968,"Dry peas",1029.2,949.5,0.9226,0.00652537327233737
1968,"Eggplants (aubergines)",195,1365,7,0.00123634647114826
1968,"Figs",0.9,2,2.2222,5.70621448222273e-06
1968,"Fruit, citrus nes",5,53,10.6,3.1701191567904e-05
1968,"Fruit, fresh nes",180,1200,6.6667,0.00114124289644455
1968,"Fruit, stone nes",NA,1,NA,NA
1968,"Fruit, tropical fresh nes",250,1720,6.88,0.0015850595783952
1968,"Garlic",27,100,3.7037,0.000171186434466682
1968,"Ginger",20,18,0.9,0.000126804766271616
1968,"Grapefruit (inc. pomelos)",2.3,30,13.0435,1.45825481212359e-05
1968,"Grapes",7.4,120,16.2162,4.6917763520498e-05
1968,"Groundnut",7088.1,4630.7,0.6533,0.0449402431904921
1968,"Jute",526.7,527.6,1.0017,0.00333940351976301
1968,"Lemons and limes",45,370,8.2222,0.000285310724111136
1968,"Lentils",751.7,383.6,0.5103,0.00476595714031869
1968,"Lettuce and chicory",67,321,4.791,0.000424795967009914
1968,"Linseed",1776.7,438,0.2465,0.011264701411739
1968,"Maize",5715.8,5701.1,0.9974,0.0362395341527652
1968,"Mangoes, mangosteens, guavas",862,7100,8.2367,0.00546528542630666
1968,"Melons, other (inc.cantaloupes)",12.5,183,14.64,7.92529789197601e-05
1968,"Millet",19036.208,7253.5,0.381,0.120694095306893
1968,"Mushrooms and truffles",NA,1,NA,NA
1968,"Nutmeg, mace and cardamoms",75,3,0.04,0.000475517873518561
1968,"Okra",198,1000,5.0505,0.001255367186089
1968,"Onions",150,1700,11.3333,0.000951035747037121
1968,"Oranges",95,1213,12.7684,0.000602322639790177
1968,"Other oilseeds",441,89,0.2018,0.00279604509628914
1968,"Other pulses",2392.2,1046.9,0.4376,0.015167118093748
1968,"Papayas",9,205,22.7778,5.70621448222273e-05
1968,"Peaches and nectarines",12,50,4.1667,7.60828597629697e-05
1968,"Pears",8.1,49,6.0494,5.13559303400045e-05
1968,"Peas, green",73,730,10,0.000462837396891399
1968,"Pepper (piper spp.)",121.2,25.7,0.212,0.000768436883605994
1968,"Pigeonpea",2664.7,1741.1,0.6534,0.0168948330341988
1968,"Pineapples",33.1,360,10.8761,0.000209861888179525
1968,"Plums and sloes",4.2,17,4.0476,2.66290009170394e-05
1968,"Poppy seed",NA,1,NA,NA
1968,"Potato",501.4,4232.3,8.441,0.00317899549042942
1968,"Pumpkins, squash and gourds",175,1220,6.9714,0.00110954170487664
1968,"Rape and mustard",3243.7,1567.7,0.4833,0.0205658310177621
1968,"Rice",36966.304,59641.808,1.6134,0.234375176932275
1968,"Rubber, natural",110,68.844,0.6259,0.000697426214493889
1968,"Safflower",512.5,77.7,0.1516,0.00324937213571016
1968,"Sesame seed",2422.8,422.5,0.1744,0.0153611293861436
1968,"Sorghum",18731.2,9803.6,0.5234,0.118760271899345
1968,"Soybean",27,12,0.4444,0.000171186434466682
1968,"Spices, nes",273,172,0.63,0.00173088505960756
1968,"Sugarcane",2047,95500,46.6536,0.0129784678278999
1968,"Sweet potatoes",223,1664,7.4619,0.00141387314392852
1968,"Tea",353.359,402.489,1.139,0.0022403802702486
1968,"Tobacco, unmanufactured",423.5,368.7,0.8706,0.00268509092580147
1968,"Tomatoes",62,580,9.3548,0.00039309477544201
1968,"Vegetables, fresh nes",2110,15000,7.109,0.0133779028416555
1968,"Walnuts, with shell",16,14,0.875,0.000101443813017293
1968,"Watermelons",8.4,96,11.4286,5.32580018340788e-05
1968,"Wheat",14998.2,16540.1,1.1028,0.0950921622747477
1969,"Anise, badian, fennel, coriander",95,43,0.4526,0.000596353710116052
1969,"Apples",48.5,201,4.1443,0.000304454262532932
1969,"Apricots",3.5,10.5,3,2.19709261621703e-05
1969,"Areca nuts",157,140,0.8917,0.000985552973560212
1969,"Bananas",229.8,3172.5,13.8055,0.00144254823773336
1969,"Barley",2758.2,2423.8,0.8788,0.0173143452972852
1969,"Bastfibres, other",486.4,270.454,0.556,0.00305333099579419
1969,"Beans, dry",7461.1,2014,0.2699,0.0468363649110198
1969,"Beans, green",96,230,2.3958,0.000602631117590958
1969,"Berries nes",NA,1,NA,NA
1969,"Cabbages and other brassicas",45,600,13.3333,0.000282483336370762
1969,"Carrots and turnips",11.8,110,9.322,7.40734082038886e-05
1969,"Cashew nuts, with shell",265.698,120.438,0.4533,0.00166789461126752
1969,"Cassava",358.9,4636.1,12.9175,0.0022529615427437
1969,"Castor",401.9,123,0.306,0.00252289006416465
1969,"Cauliflowers and broccoli",80,900,11.25,0.000502192597992465
1969,"Cherries",1.4,3.8,2.7143,8.78837046486814e-06
1969,"Chickpea",7105.5,4309.5,0.6065,0.0446041188129433
1969,"Chillies and peppers, dry",682,395,0.5792,0.00428119189788576
1969,"Chillies and peppers, green",3.26,20.8,6.3804,2.04643483681929e-05
1969,"Cocoa, beans",NA,NA,NA,NA
1969,"Coconuts",1033.3,4352.494,4.2122,0.00648644514382018
1969,"Coffee, green",128,73.43,0.5737,0.000803508156787944
1969,"Coir",NA,217.7,NA,NA
1969,"Cotton",7712,3288,0.4263,0.0484113664464736
1969,"Cucumbers and gherkins",8.5,46,5.4118,5.33579635366994e-05
1969,"Dry peas",1039.8,958,0.9213,0.00652724829240706
1969,"Eggplants (aubergines)",200,1400,7,0.00125548149498116
1969,"Figs",0.9,2,2.2222,5.64966672741523e-06
1969,"Fruit, citrus nes",5,45,9,3.13870373745291e-05
1969,"Fruit, fresh nes",180,1265,7.0278,0.00112993334548305
1969,"Fruit, stone nes",NA,1,NA,NA
1969,"Fruit, tropical fresh nes",258,1760,6.8217,0.0016195711285257
1969,"Garlic",27,100,3.7037,0.000169490001822457
1969,"Ginger",21,21,1,0.000131825556973022
1969,"Grapefruit (inc. pomelos)",2.3,25,10.8696,1.44380371922834e-05
1969,"Grapes",7.8,125,16.0256,4.89637783042653e-05
1969,"Groundnut",7125.4,5130.1,0.72,0.0447290392216939
1969,"Jute",767.6,1017.864,1.326,0.0048185379777377
1969,"Lemons and limes",45,400,8.8889,0.000282483336370762
1969,"Lentils",776.8,400,0.5149,0.00487629012650683
1969,"Lettuce and chicory",70,350,5,0.000439418523243407
1969,"Linseed",1696.9,329.2,0.194,0.0106521327441677
1969,"Maize",5862.2,5674.3,0.9679,0.0367994180993929
1969,"Mangoes, mangosteens, guavas",862,7100,8.2367,0.00541112524336881
1969,"Melons, other (inc.cantaloupes)",12.6,190,15.0794,7.90953341838132e-05
1969,"Millet",20008.896,9176,0.4586,0.125603993315013
1969,"Mushrooms and truffles",NA,1,NA,NA
1969,"Nutmeg, mace and cardamoms",74,3,0.0405,0.00046452815314303
1969,"Okra",210,1050,5,0.00131825556973022
1969,"Onions",160,1750,10.9375,0.00100438519598493
1969,"Oranges",88,1100,12.5,0.000552411857791712
1969,"Other oilseeds",482,98,0.2033,0.0030257104029046
1969,"Other pulses",2406.3,1069.8,0.4446,0.0151053256068659
1969,"Papayas",9,222,24.6667,5.64966672741523e-05
1969,"Peaches and nectarines",11.5,49,4.2609,7.21901859614169e-05
1969,"Pears",8.3,50,6.0241,5.21024820417182e-05
1969,"Peas, green",75,750,10,0.000470805560617936
1969,"Pepper (piper spp.)",120.3,25.5,0.212,0.000755172119231169
1969,"Pigeonpea",2528.9,1815.8,0.718,0.0158749357632893
1969,"Pineapples",34,370,10.8824,0.000213431854146798
1969,"Plums and sloes",4.5,18,4,2.82483336370762e-05
1969,"Poppy seed",NA,1,NA,NA
